text
"RT @TexasTribune: NEW: More than 40,000 families sought disaster aid in the three months after #HurricaneHarvey hit. But Texas has providedâ€_"
RT @txglo: Six months after landfall we're making important progress in our state's recovery from #HurricaneHarvey. https://t.co/SEDOK8KPr3
"In the three months after the storm, more than 40,000 Texans sought aid for short-term housing. Of those, Texas proâ€_ https://t.co/Xq04oig0gQ"
RT @WOAPRadio: #MusicFamily #TimeIsNow #CominTogether #WorkinInUnison  #ShatteredLives #JourneyToNorm ... #Info..#HurricaneHarvey: https://â€_
"Next week, Jerry MacCleary will provide insights on how Covestro helped its employees during the aftermath ofâ€_ https://t.co/TNI0GQ82hV"
RT @TexasTribune: Port Aransas is probably about 40 percent of the way through its recovery from #HurricaneHarvey. With spring break just wâ€_
"RT @HoustonPubMedia: While federal money trickles into Texas, Houston is preparing for the next big flood. #HurricaneHarvey caused an estimâ€_"
Heâ€™s the best #husband Sheâ€™s the best #kid and we are #goinghome soon. #herworld18 #HurricaneHarvey #GRIT18 https://t.co/RgHSUcJOcc
"This made my day!!!!#RebuildTexasFund stopped by @ARTROCKZ @Mitchell_Elem They got to see a close up view of all oâ€_ https://t.co/RUeFhJ2wC9"
Could tilting roadways have helped prevent the floods of #HurricaneHarvey? This team of #TexasEngineers is workingâ€_ https://t.co/5sC7vWsO1c
RT @zhedrickTV: The mayor of Rockport CJ Wax tells me they hope to have debris from #HurricaneHarvey cleared out by the end of March/mid-Apâ€_
RT @WorldVisionUSA: #TransformationTuesday: We're working to get people back into their homes in #Houston after #HurricaneHarvey! Take a toâ€_
"RT @regmack_: Six months after #HurricaneHarvey, more than 8,000 Texans remain in hotel rooms. About 5,000 families are getting basic emergâ€_"
"It's been six months since #HurricaneHarvey caused an estimated $125 billion in damages, making it the most expensiâ€_ https://t.co/D2nnLuMWK4"
RT @TexasTribune: Greg Abbott and FEMA are using #HurricaneHarvey to reinvent disaster response. Does that make displaced Texans â€œguinea piâ€_
"Six months after #HurricaneHarvey more than 8,000 Texans remain in hotel rooms. About 5,000 families are getting baâ€_ https://t.co/Hih0ixpsIp"
More than 200 evacuees sought #mentalhealth services while staying at the George R. Brown Convention Center due toâ€_ https://t.co/khapjIhhYr
Greg Abbott and FEMA are using #HurricaneHarvey to reinvent disaster response. Does that make displaced Texans â€œguiâ€_ https://t.co/bZPa5c9IBP
"RT @HoustonPetSet: As we reflect on the six-month anniversary of one our countries most devastating natural disasters, #HurricaneHarvey stiâ€_"
"As we reflect on the six-month anniversary of one our countries most devastating natural disasters,â€_ https://t.co/J8VVi28g6e"
RT @TexasTribune: 13/13 Weâ€™ll continue to monitor #HurricaneHarvey recovery and those affected by it. Read other stories in our series of Hâ€_
RT @SamaritansPurse: Today marks 6 months since #HurricaneHarvey hit #Texas. See how we are helping families rebuild and get back into theiâ€_
"Last week we met with the Victoria, #Texas Long Term Recovery group to listen to the needs of the community 6 monthâ€_ https://t.co/B4jlIlTAWR"
"RT @funds4disaster: After all federal resources have been exhausted, there is more than $1.1 billion in unmet needs for #HurricaneHarvey loâ€_"
"RT @OperationUSA: Though five months have passed since #HurricaneHarvey struck #Texas,   long-term #recovery efforts for all those impactedâ€_"
"I was so #exited to see #DonorsChoose I was able to thank them personally for helping #ARTROCKZ @Mitchell_Elem stuâ€_ https://t.co/e6Desxs5zB"
Six months after landfall we're making important progress in our state's recovery from #HurricaneHarvey. https://t.co/SEDOK8KPr3
"Lainey was rescued from #HurricaneHarvey, but she is still waiting for a furever family! Apply to adopt @â€_ https://t.co/deFgDHhOAR"
I spoke on House floor about how folks are using tax savings in #TX36. Many are benefiting from #TaxReform. Familieâ€_ https://t.co/hiR8mtVUVi
RT @MyHartComms: AP Vo talking to @krbe about  @HoustonAMCS is serving Houstonâ€™s most vulnerable populations after #HurricaneHarvey #Houstoâ€_
@RiceUniversity students win flood policy contest for multi-home buyout idea. An annual â€œHouston Centered Policy Châ€_ https://t.co/fWFqbzMY2G
"Though five months have passed since #HurricaneHarvey struck #Texas,   long-term #recovery efforts for all those imâ€_ https://t.co/aMbWF4DwKA"
"US-Six Months After Harvey, #EnvironmentalJustice and #ClimateChange Absent From Houston's Recovery Plans,â€_ https://t.co/0Jjt8oyA3X"
@TheGoodGodAbove 10. My cat who's scared of heavy rain since #HurricaneHarvey is braver than 45. She still seeks cuâ€_ https://t.co/dzLkd3q3Pa
RT @ThatsDaTruth_: Come to #Houston on a #HarveyRelief trip! We need your help to #MakeHoustonStronger. https://t.co/ztiBaqE95A
Always great to get a new shirt...especially when it comes from a #harveyrelief partner! @HoustonRespondsâ€_ https://t.co/JY08Cx4imn
Come to #Houston on a #HarveyRelief trip! We need your help to #MakeHoustonStronger. https://t.co/lTlTBpAdtz
Come to #Houston on a #HarveyRelief trip! We need your help to #MakeHoustonStronger. https://t.co/ztiBaqE95A
RT @RedRising11: _Ÿ˜çAmazing #2A Release celebrating our #HarveyRelief trip with my @LearJetter &amp; his S&amp;W .44 Mag at shooting rangeâ€_ï¸è_Ÿ™Œ_Ÿè»â™¥ï¸è #Greâ€_
RT @LearJetter: âù_ï¸èMy @RedRising11 celebrating #TexasStyle w/her S&amp;W40 the success of our #HarveyRelief trip to #Houston from #Nebraskaâ€_ï¸è #Tâ€_
"RT @ShernMinKHOU: #HarveyRelief $5 BILLION in community block grants available in March for infrastructure, economic revitalization &amp; moreâ€_"
RT @LearJetter: @SujoreJ @RedRising11 @bethelsfamily @GregAbbott_TX @JJWatt Thank you. âù_ï¸è@RedRising11 &amp; I doing #HarveyRelief to #Houston wâ€_
RT @ThatsDaTruth_: Come to #Houston on a #HarveyRelief trip! We need your help to #MakeHoustonStronger. https://t.co/WcYAQ5kLKn
The response to Harvey was the best example of collaboration between and among firms and legal service providers. Wâ€_ https://t.co/ODafuWttPm
Special thank you to the Supreme Court of Texas for extending the emergency order! #HarveyRelief #VictoriaRelief... https://t.co/AOFfCh4RCA
Special thank you to the @SupremeCourt_TX for extending the emergency order!  #HarveyRelief #VictoriaReliefâ€_ https://t.co/z5lmNUBywv
Come to #Houston on a #HarveyRelief trip! We need your help to #MakeHoustonStronger. https://t.co/0joujyYsp2
Come to #Houston on a #HarveyRelief trip! We need your help to #MakeHoustonStronger. https://t.co/WcYAQ5kLKn
A working vacation - Itemlive @ChabadHouston #ChabadHarveyRelief #Chabad #HarveyRelief https://t.co/Ob2F0br9Zm via @itemlive
RT @PHXBibleChurch: Today we prayed over our Houston #HarveyRelief team. Continue to pray for gospel power &amp; protection as they leave nextâ€_
And back in defense of hostility toward #HoustonFloods #HarveyRelief
RT @12TwoMissions: #PrayerWarriors join us in praying for a truck suitable for our #HarveyRelief efforts.
#PrayerWarriors join us in praying for a truck suitable for our #HarveyRelief efforts.
Today we prayed over our Houston #HarveyRelief team. Continue to pray for gospel power &amp; protection as they leave nâ€_ https://t.co/bOYxPju7ew
RT @sp0ka: Can you tell that my cartridges expired today? #harveyrelief https://t.co/YVDvpY8MGn
"RT @LearJetter: âœ…My #LOVE âù_ï¸è@RedRising11 &amp; I spent our #LaborDay2017 delivering #HarveyRelief to our #Houston #Texas, 16hrs from #Nebraskaâ€_"
Can you tell that my cartridges expired today? #harveyrelief https://t.co/YVDvpY8MGn
Sending continued support to @SheldonISD. Student council sold shirts and will donate the money to help with the reâ€_ https://t.co/dAqL1H9cI4
RT @tnmoore520: Thank you so much @FirstBook for our #Harveyrelief books! We are so grateful for your support! I canâ€™t wait to unbox them aâ€_
"RT @Undies4Everyone: We have 25,000 pairs of #undies heading to #PastorsArmy today!#undiesforeveryone #harveyrelief #houstonstrong @FruitOâ€_"
"We have 25,000 pairs of #undies heading to #PastorsArmy today!#undiesforeveryone #harveyrelief #houstonstrongâ€_ https://t.co/xQRPHnBlHg"
"When @DonaldJTrumpJr was asked by the @startelegram editorial board to donate his $100,000 fee to speak at #UNT lasâ€_ https://t.co/bwPZhYiwhT"
RT @ThatsDaTruth_: Come to #Houston on a #HarveyRelief trip! We need your help to #MakeHoustonStronger. https://t.co/bf34FPkG67
Come to #Houston on a #HarveyRelief trip! We need your help to #MakeHoustonStronger. https://t.co/nEOzeeVrR7
Come to #Houston on a #HarveyRelief trip! We need your help to #MakeHoustonStronger. https://t.co/bf34FPkG67
RT @apieceofass: Daddy will net $30B from the undisclosed Saudi deal but will only give $1M to the #HarveyRelief effort.
I think youâ€™ll find many Houston voters that remember your refusal to tap the rainy day fund for #HarveyReliefâ€_ https://t.co/FeJRNhol5N
"RT @joshfunkbooks: For the the #KidLitCares Auction for #HarveyRelief, I'm putting all 5 of my books (signed) + @Skype Visit!Bid here: httâ€_"
RT @ThatsDaTruth_: Come to #Houston on a #HarveyRelief trip! We need your help to #MakeHoustonStronger. https://t.co/dxh7DO5ZCd
Come to #Houston on a #HarveyRelief trip! We need your help to #MakeHoustonStronger. https://t.co/ZP5nAPValt
Come to #Houston on a #HarveyRelief trip! We need your help to #MakeHoustonStronger. https://t.co/dxh7DO5ZCd
"RT @ShernMinKHOU: #HarveyRelief: Federal Relief $1 BILLION in hazard mitigation funds.  $500 Million available now. $$ for buyouts, reservoâ€_"
RT @TeamRubicon: See the impact volunteers made in #Texas. #HarveyRelief https://t.co/2JQjVh4qd6
"Inspiring! Christine Clinkenbeard, a mom from #TheWoodlands organized a #HarveyRelief Drive today! She helped 100'sâ€_ https://t.co/Kvwh5spIwG"
"RT @HoustonDSA: Yesterday, our #HarveyRelief team got to see a room they helped muck &amp; gut become livable again. A before &amp; after of our woâ€_"
"RT @PepperGii: So happy to hear more #HarveyRelief on the way especially now as we head into spring, and farmers/producers are still grapplâ€_"
"#HarveyRelief $5 BILLION in community block grants available in March for infrastructure, economic revitalization &amp;â€_ https://t.co/O7JvEEKgYd"
@JJWatt received the Man of the Year award for his fundraising efforts for #harveyrelief https://t.co/hNCaHLS9Me
The mayor of Rockport CJ Wax tells me they hope to have debris from #HurricaneHarvey cleared out by the end of Marcâ€_ https://t.co/AUdYsGYmaC
Itâ€™s been six months since #HurricaneHarvey slammed into the Texas coast. Houston Mayor @SylvesterTurner and Marvinâ€_ https://t.co/QcmlFgj5A2
"RT @HoustonMatters: ICYMI: 6 months later, how is #Houston recovering from #HurricaneHarvey? https://t.co/3H5kj9dpsE@HPMNews887 @Houstâ€_"
"RT @kaboom: As communities continue to heal from #HurricaneHarvey, we're working to make sure the kids have access to play. https://t.co/bwâ€_"
RT @KateZerrenner: Iâ€™m a mom and an aunt: itâ€™s why I do the work I do: #HurricaneHarvey Left Behind Staggering Costs and Devastated Familieâ€_
"ICYMI on @HoustonMatters: 6 months later, how is #Houston recovering from #HurricaneHarvey?â€_ https://t.co/PfW7Ol7yyI"
"ICYMI: 6 months later, how is #Houston recovering from #HurricaneHarvey? https://t.co/3H5kj9dpsE@HPMNews887â€_ https://t.co/svhA26lGAs"
RT @rbfirm: #HurricaneHarvey #Addicks and #Barker Reservoir Lawsuits.  We have extensive experience in Flood Litigation having litigated moâ€_
Got of the phone with @chase.  MORE road blocks and rude customer service.  #johnnyethridge was rude.  Losing contrâ€_ https://t.co/YQEK6cvuiA
"#HoustonStrong #HurricaneHarvey @HoustonTX @HoustonPWE #flooding #flood #harvey https://t.co/oaUfuFnAPv"
"With #GOES16, the NWS was able to time when the eye would be over locations where people were trapped duringâ€_ https://t.co/8Usx5cuO1L"
RT @BayouInitiative: This week marks the 6mth anniversary of #HurricaneHarvey. We're no more prepared for a storm than we were before Harveâ€_
"To care for victims of #HurricaneHarvey, we are collaborating with Organizational Resilience International (a partnâ€_ https://t.co/O9s0JHIVnt"
"Six months after #HurricaneHarvey, more than 8,000 Texans remain in hotel rooms. About 5,000 families are getting bâ€_ https://t.co/2D82rW98A1"
AP Vo talking to @krbe about  @HoustonAMCS is serving Houstonâ€™s most vulnerable populations after #HurricaneHarveyâ€_ https://t.co/isgYfe3Az4
6 months later and i'm finally getting walls put back in the downstairs of my apartment!!! wooo!!!! #HurricaneHarvey
.@HUDgov released a Mortgagee Letter revising loss mitigation options for @FHAgov borrowers affected by Hurricanesâ€_ https://t.co/27M6hZREm7
"RT @txglo: Weâ€™ve now completed repairs on over 5,000 homes damaged by #HurricaneHarvey through our #PREPS program. Weâ€™re proud of the helpâ€_"
RT @txglo: The @txglo commends the FHA for expanding foreclosure relief for survivors of #HurricaneHarvey and other 2017 disasters. Find ouâ€_
"Still rebuilding, still strong, the #Houston area rebuilds 6 after #HurricaneHarvey https://t.co/qt9GAjdbRJ https://t.co/RTANfZvzof"
@BBCNews #HurricaneHarvey Still #homeless six months later ...NOT Surprising #Katrina #Haiti #PuertoRico #Iraqâ€_ https://t.co/8NwPHb0wAV
Presenting my poster on #HurricaneHarvey and itâ€™s impact on @uhdowntown freshmenâ€™s first semester in collegeâ€_ https://t.co/t5zcgsSCjL
RT @ajcaccess: Thank you @azembassyus! We truly appreciate your support of the Houston Jewish community in the wake of #HurricaneHarvey. htâ€_
"Reporting along the coast for the next couple of days.Stopped to take this before pulling into Rockport. This pileâ€_ https://t.co/4KwsLoHexU"
#MusicFamily #TimeIsNow #CominTogether #WorkinInUnison  #ShatteredLives #JourneyToNorm ... #Info..#HurricaneHarvey:â€_ https://t.co/Wcn0Fk0JkP
"Another satisfied customer - Joe Nixon, a homeowner in Fulshear: ""Fantastic work and the overhead shots were incredâ€_ https://t.co/01c6ltfpKf"
"Six Months After Storm, #HurricaneHarvey Recovery Continues for Port Arthur @gulfcoasthealth https://t.co/9sKkOKkApz"
The devastating effects of #HurricaneHarvey remain 6 months after landfall. #GCACLinks &amp; family  w/@HoustonISD &amp;â€_ https://t.co/o40F9tzpEO
RT @SteveABC13: It's hard to believe it's been 6 months since #HurricaneHarvey. What's next for Houston? We're asking those questions tonigâ€_
"We are collaborating with a range of community leaders &amp; orgs with first-handknowledge of community needs in theseâ€_ https://t.co/A4r26SFrtd"
"Our fundraising effort for @CTXFoodBank has ended, and we donated $2,609.40 to help with #HurricaneHarvey relief efâ€_ https://t.co/c9ikm4cdpr"
Read how #UMCOR School Kits created by UMC members impacted the lives of teachers and students at Barbara Jordan Elâ€_ https://t.co/mpyJGd4XRb
This week marks six months since the flooding caused by Hurricane Harvey. Many still need help to recover. Listen tâ€_ https://t.co/CJBKFBobnx
RT @chelsea_wats: It's been 6 months since #HurricaneHarvey. What's been happening in Texas? My colleague (and fellow union member!) Bryanâ€_
Thank you @azembassyus! We truly appreciate your support of the Houston Jewish community in the wake ofâ€_ https://t.co/brr1F1LXfZ
RT @neenareports: Greg Abbott and FEMA are using #HurricaneHarvey to reinvent disaster response. Does that make displaced Texans â€œguinea piâ€_
"Re-upping this because it's important.Fun fact: in winter 2011-2012, 254 whooping cranes were found in Aransasâ€_ https://t.co/OcistfO5Tg"
Thank you @azembassyus for helping out the Jewish community in #houston that I grew up in.  We are incredibly grateâ€_ https://t.co/is9R7JHhzR
Gov. Greg Abbott and FEMA are using #HurricaneHarvey to reinvent disaster response. Some say doing that is leavingâ€_ https://t.co/XUWuZQdRz2
"Without a vector control plan, the #usairforce was a big help with #hurricaneharvey vector control. As a Harlingen AFB baby I thank you! :)"
"186 days ago, #HurricaneHarvey struck.Here are some local charities that are championing the recovery-â€_ https://t.co/bADs00s0BQ"
"Today marks six months of Harvey. I've had enough, but there's more to be done. #HurricaneHarvey https://t.co/MZvpJMVPyT"
RT @piersmorgan: Donald Trump being abused for donating $1 million to #HarveyRelief is peak anti-Trump liberal hysteria gone haywire. Get oâ€_
@KHOU They needed help before. #HARVEYRELIEF is just another avenue or excuse
"RT @MCorreaKHOU: Inspiring! Christine Clinkenbeard, a mom from #TheWoodlands organized a #HarveyRelief Drive today! She helped 100's of peoâ€_"
#BlackLivesMatter #FlintWaterCrisis #PuertoRico #harveyrelief #PlannedParenthood #GunContolNow #NoMuslimBanEverâ€_ https://t.co/Ra2aFmlWHK
"Inspiring! Christine Clinkenbeard, a mom from #TheWoodlands organized a #HarveyRelief Drive today! She helped 100'sâ€_ https://t.co/mohBS05eXK"
RT @ThatsDaTruth_: Come to #Houston on a #HarveyRelief trip! We need your help to #MakeHoustonStronger. https://t.co/bEEXtjf6aP
Come to #Houston on a #HarveyRelief trip! We need your help to #MakeHoustonStronger. https://t.co/Xx2WU4IDCn
Come to #Houston on a #HarveyRelief trip! We need your help to #MakeHoustonStronger. https://t.co/bEEXtjf6aP
"Last year, Houstonâ€™s Congregation @bethyeshurun was flooded by  #HurricaneHarvey. Today, in a moving gesture,â€_ https://t.co/fP3JZcmwfg"
"While federal money trickles into Texas, Houston is preparing for the next big flood. #HurricaneHarvey caused an esâ€_ https://t.co/F1QU0XJUak"
RT @StartTrashTalkN: You got so many #HurricaneHarvey victims still living out of hotels or trailers.  #Fema gives them the run around andâ€_
"RT @realDonaldTrump: 'President Donald J. Trump Proclaims September 3, 2017, as a National Day of Prayer' #HurricaneHarvey #PrayForTexas htâ€_"
Don't get me wrong I'm happy for those that got help God bless them and the folks who volunteer to help others getâ€_ https://t.co/O23sA5xCds
"Community groups calling on City Hall to do something about Houston's ""dangerous apartment epidemic"" which they sayâ€_ https://t.co/7lQFqXSaBP"
"Six months after Harvey, more than 8,000 Texans remain in hotel rooms. About 5,000 families are getting basic emergâ€_ https://t.co/1ZQc5pzYEp"
"Nope. #HurricaneHarvey is not over, as @brandonformby reports. https://t.co/AMqud6Ex4v"
"Three feet of filthy bayou water rushed our house during #HurricaneHarvey, and we are still wringing ourselves out.https://t.co/r1tbIztOOA"
Great &amp; wonderful that some ppl got help to rebuild after #HurricaneHarvey but lot's of people didn't.  My brotherâ€_ https://t.co/UhInJHO5oN
"RT @RisingTideNA: Six Months After #HurricaneHarvey, Environmental Justice &amp; #Climate Change Absent from Houstonâ€™s Recovery Plans https://tâ€_"
Greg Abbott and FEMA are using #HurricaneHarvey to reinvent disaster response. Does that make displaced Texans â€œguiâ€_ https://t.co/yyvDmtzTJj
"RT @morgothedrelb: @GregAbbott_TX Houstonian here. Lost almost everything in #HurricaneHarvey. Gee, I'm so, um, happy, that relief is on thâ€_"
"Anyway please come for Spring Break and spend some money, the beach is great! #HurricaneHarvey"
Greg Abbott and FEMA are using #HurricaneHarvey to reinvent disaster response. Does that make displaced Texans â€œguiâ€_ https://t.co/FZgz4btCDo
Survey by @Health4Texas &amp; @KaiserFamFound: Southeast Texas residents more likely to be adversely impacted byâ€_ https://t.co/pSsbUBw6aG
RT @SallyKHOU11: Look at the clock - 9:52am 8/27/17 #HurricaneHarvey https://t.co/w527qtIKgZ
@SylvesterTurner @GregAbbott_TX  Kingwood needs your help!!! #HurricaneHarvey https://t.co/QE8qfU7h42
"RT @SavetheChildren: Six months after #HurricaneHarvey, we remain committed to supporting the ongoing recovery needs of the children in #Teâ€_"
I shot this video 6 months ago in front of our former building at #KHOU11...#HurricaneHarvey Canâ€™t keep Houston dowâ€_ https://t.co/T9UQXa7vRK
"@katy_fit A lot of that going around!! I lost everything, too!! Hang in there. Keep the faith!! We may each feel frâ€_ https://t.co/tFmQGTTA3H"
#TransformationTuesday: We're working to get people back into their homes in #Houston after #HurricaneHarvey! Takeâ€_ https://t.co/wUcJovzF3t
"RT @TexasScience: Six months since #HurricaneHarvey and @UTMSI students, faculty &amp; staff are still working to pick up the pieces of their lâ€_"
6 mo. ago I was rescued via helicopter &amp; boat from my flooded house carrying my puppy in one hand &amp; my fish in theâ€_ https://t.co/OkI7o5Jb7w
RT @OkaytoSayTX: Are you or a loved one still dealing w/ the emotional aftermath of #HurricaneHarvey?Join us March 8 w/ @UH_SocialWork as wâ€_
Look at the clock - 9:52am 8/27/17 #HurricaneHarvey https://t.co/w527qtIKgZ
RT @TexasTribune: NEW: Gov. Greg Abbott and FEMA are using #HurricaneHarvey to reinvent disaster response. Some say doing that is leaving dâ€_
The fact that #HurricaneHarvey is trending again is a great reminder to continue to pray for everyone affected by tâ€_ https://t.co/XQuR9g0NVa
RT @KWestSavali: Six months since #HurricaneHarvey made landfall? Some days it feels like yesterday. My baby boy is still scared to take aâ€_
"RT @ABAJournal: As #HurricaneHarvey battered South #Texas and #HurricaneIrma ripped through #Florida, the power of social media united lawyâ€_"
Post #HurricaneHarvey rebuild efforts are still going on in Houston. Grateful for the ongoing partnership ofâ€_ https://t.co/f4cppnQS8u
RT @clumsycrafter: 6 months after #hurricaneharvey and Kingwoodâ€™s greatest fears are coming true- itâ€™s flooding again. https://t.co/g7DPIXkâ€_
"When #HurricaneHarvey struck #Houston, it didn't stop these #Auburn grads from fighting the good fight: https://t.co/WXdaGrOCoF"
RT @GregAbbott_TX: Much needed funding to rebuild from #HurricaneHarvey is arriving. Texas Communities to Receive $1 Billion from FEMA httpâ€_
#HurricaneHarvey https://t.co/hoEmcpDPRT
.@KPRC2 - 6 Months Later: How #HurricaneHarvey Changed Houston Forever https://t.co/8YZUYVoa1Y
"RT @RebuildTXtoday: .@GovAbbott released a video message to mark the 6-month anniversary of when #HurricaneHarvey made landfall. In it, heâ€_"
"After Hurricane Harvey, I lost my job as a pastor https://t.co/GGgWTUoNnL #pastor #church #leadership #HurricaneHarvey"
@rodryan my wife used @waze to navigate me through rescue efforts during #HurricaneHarvey and it was a huge help.â€_ https://t.co/pSoutjUDNV
"@GovAbbott and @FEMA are using #HurricaneHarvey to reinvent disaster response.https://t.co/9Kbfjp0Bjy https://t.co/JfQGcrS6iK"
"Six Months After #HurricaneHarvey, Environmental Justice &amp; #Climate Change Absent from Houstonâ€™s Recovery Plans https://t.co/7QL1hac7UC"
Researchers have already found evidence that flooding from #HurricaneHarvey has contaminated drinking water in Housâ€_ https://t.co/aPLTUjbOn9
13/13 Weâ€™ll continue to monitor #HurricaneHarvey recovery and those affected by it. Read other stories in our serieâ€_ https://t.co/Vyowa6THAU
RT @kc5fm: Rockport business owner still feeling wrath of Hurricane Harvey 6 months later https://t.co/KAI0fOSGx5 #HurricaneHarvey #Rockporâ€_
"Check out @FastCoDesign article by @aileenkwun on @XplorationGreen project, a glimpse at the future of climate chanâ€_ https://t.co/VgpwhOdaHx"
Isn't this the actress who blamed #Trump voters for the #HurricaneHarvey and #Irma disasters? (But interestingly enâ€_ https://t.co/HpjsE0ev4A
"RT @TexasTribune: In the three months after #HurricaneHarvey, more than 40,000 Texans sought federal disaster aid for short-term housing. Oâ€_"
"6/ In addition, local officials say theyâ€™ve had a hard time accessing FEMA data that would tell them how many homesâ€_ https://t.co/dfIY1SXiSG"
RT @Prathers_FCS: Please help us help others! #ProjectBridgeToHope #HurricaneHarvey #Relief @briantwoods1  @barryperez11 https://t.co/2a7Mgâ€_
"5/ Now six months after the storm, more than 8,000 Texans remain in hotel rooms. About 5,000 families are getting bâ€_ https://t.co/xoYMPnr63j"
Rockport business owner still feeling wrath of Hurricane Harvey 6 months later https://t.co/KAI0fOSGx5â€_ https://t.co/c4aNmu17yg
"4/ So, Abbott handed responsibility of short-term housing aid over to a state agency. Texasâ€™ General Land Office noâ€_ https://t.co/3PNaLWQzWA"
Chuck Phinney giving the @TDEM report at RISC for #HurricaneHarvey. Those numbers are staggering! https://t.co/3XV06CHJ2E
"Next week, @JerryMacCleary will provide insights on how #Covestro helped its employees during the aftermath ofâ€_ https://t.co/wyvQ4onxxv"
1/ THREAD: Greg Abbott and FEMA are using #HurricaneHarvey to reinvent disaster response. Does that make displacedâ€_ https://t.co/7RPdkFr7jC
RT @RMGKatieM: Save the Children Committed to Texas Kidsâ€™ Long-Term #Recovery in Wake of #HurricaneHarvey Destruction https://t.co/Ce5Sm4Niâ€_
"RT @TexasTribune: More than 40,000 families sought disaster aid in the three months after #HurricaneHarvey hit. But Texas has provided shorâ€_"
"Texas launches Harvey recovery tracker six months after stormhttps://t.co/PptYETpgbA#hurricaneharvey #hounews https://t.co/0Iuqz5DjHs"
Survey: Southeast Texas residents more likely to be adversely impacted by #HurricaneHarvey -â€_ https://t.co/crBkUeP14R
First FEMA trailers heading to Houston 6 months after #HurricaneHarvey - https://t.co/s6RfUEgKb3 via https://t.co/QA8oR9DIFE
#HurricaneHarvey: 6 months later - https://t.co/ebvpXrIc7s via https://t.co/QA8oR9DIFE
Iâ€™m a mom and an aunt: itâ€™s why I do the work I do: #HurricaneHarvey Left Behind Staggering Costs and Devastated Faâ€_ https://t.co/ywKgPHUOZ7
Online map shows how #HurricaneHarvey relief funds are spent - https://t.co/Wg7D2tuzJA via https://t.co/QA8oR9DIFE
RT @statebaroftexas: The State Bar of Texas offers a free legal hotline and disaster relief resources for #HurricaneHarvey survivors: httpsâ€_
"In the three months after #HurricaneHarvey, more than 40,000 Texans sought federal disaster aid for short-term housâ€_ https://t.co/z9AlYNYmD1"
